Time,Fx,Fy,Fz,Tx,Ty,Tz
781.5,-67.70266,14.8712,211.0421,2.646351,-25.72669,10.603
781.6,-63.99252,19.48599,212.1521,2.141824,-24.30002,10.91952
781.7,-64.7411,21.82129,210.1068,1.800083,-24.76853,10.86927
781.8,-62.8836,23.83419,203.215,1.853776,-25.60133,11.43458
781.9,-59.02161,25.88809,216.3778,1.670263,-22.51459,11.96074
782,-62.41099,23.21179,209.2792,1.96586,-25.03691,11.67405
782.1,-65.1272,27.02859,211.6496,1.559639,-23.6253,11.60591
782.2,-51.49728,15.85419,208.5528,2.540089,-21.42098,15.97559
782.3,-68.43936,29.56153,196.0733,0.92238,-25.58575,11.56639
782.4,-63.94744,22.8709,199.8807,1.732796,-25.56625,11.975
782.5,-64.9971,43.40519,207.9414,-0.324646,-24.57975,5.31918
782.6,248.2856,8.44785,59.78571,2.826019,-35.09789,9.708809
782.7,53.26038,-120.3968,137.6979,20.7354,-39.02396,29.85207
782.8,10.07705,-2.113662,372.131,41.28159,24.18026,27.2442
782.9,-98.7091,-21.76065,106.7853,2.983706,-69.79178,32.85955
783,32.3756,57.13339,213.4859,0.577401,-15.27376,10.47425
783.1,-62.09451,6.65185,149.5887,4.772377,-42.40535,20.82064
783.2,-60.59143,25.03843,179.4274,1.795287,-37.5172,14.04878
783.3,-113.4231,-27.6712,177.8458,7.65883,-44.88225,23.18599
783.4,-164.831,-30.99184,189.7918,7.126597,-52.23825,22.66292
783.5,-164.4941,-33.76711,184.8901,6.837114,-58.52165,22.25946
783.6,-41.33999,-12.66047,172.7225,10.59008,-49.50884,16.69994
783.7,191.2138,-31.17528,140.2379,-7.422679,-21.33521,18.0422
783.8,46.87337,27.53019,180.9327,-1.0131,-18.1175,5.112259
783.9,15.4487,44.41853,220.5282,-0.604124,-13.78716,4.008273
784,-42.6326,52.46105,241.4244,-0.325673,-21.31238,7.466343
784.1,-96.33984,48.77675,222.5602,-0.470158,-28.19482,7.00882
784.2,-119.6061,28.11296,196.2878,2.534525,-28.64898,9.900619
784.3,-68.42885,21.29787,199.9717,3.290567,-26.36512,11.58692
784.4,-35.24899,7.420537,217.3286,4.731071,-17.41044,13.95273
784.5,-60.07951,11.28225,202.5404,4.879514,-24.30229,12.57987
784.6,-60.27334,19.36997,207.0195,4.392427,-21.17695,11.05297
784.7,-56.22664,19.24415,206.6865,4.807581,-20.88956,12.38942
784.8,-59.41967,18.60838,212.013,5.466669,-19.67515,14.3281
784.9,-82.97829,12.3061,195.1513,6.334774,-24.22005,15.20704
785,-73.59445,6.708838,195.5238,7.390931,-21.16196,19.36993
785.1,-55.67151,27.04119,206.9503,4.503016,-20.27006,11.2833
785.2,94.54786,6.380275,210.4895,9.456661,-1.686033,10.24064
785.3,-106.1743,133.7554,155.8618,19.71092,-56.17518,16.55791
785.4,128.2218,-288.4089,235.5932,65.67408,-1.265324,99.60555
785.5,-96.28201,29.26715,82.91923,7.863552,-80.69247,11.1492
785.6,-49.8126,112.2708,216.4839,-6.221794,-24.26954,-9.83436
785.7,-78.63894,5.844325,152.0813,4.615937,-45.94834,16.98218
785.8,-85.05241,-35.67101,185.8852,10.12017,-38.36232,30.37756
785.9,-107.113,-42.6456,173.8174,11.2721,-42.4833,20.86907
786,-129.0149,-40.73866,162.4975,10.69537,-52.65558,23.06913
786.1,-131.5143,-7.135687,173.5891,10.31778,-59.98726,24.64892
786.2,248.3359,128.3557,327.5948,-12.8249,-0.473734,15.38746
786.3,-45.20377,-14.89169,272.7404,6.60145,-24.86873,13.80907
786.4,-62.12112,-13.24621,301.8802,4.963181,-15.61644,9.554359
786.5,-64.10822,3.863213,263.9169,2.842414,-19.53627,10.91545
786.6,-92.46741,46.43336,212.6599,-1.090709,-31.67188,6.129848
786.7,-104.2478,88.16159,176.7171,-5.863513,-34.7512,1.768936
786.8,14.30186,82.63718,244.7826,-4.696836,-18.40021,2.615521
786.9,60.6977,14.58372,326.214,5.336877,-5.436774,8.117813
787,-95.49252,11.86486,298.8074,7.706913,-22.2985,11.27671
787.1,-293.3916,12.40065,229.9283,7.386461,-46.61068,9.681633
787.2,-133.765,20.18551,275.0319,7.791218,-24.72318,12.40543
787.3,-227.1676,22.37324,240.6735,7.113388,-37.18947,10.92552
787.4,-239.572,13.2381,249.3864,3.387643,-37.56355,11.19442
787.5,-90.758,-4.579075,312.4369,4.581591,-23.49909,8.132454
787.6,17.32576,18.99674,270.5405,3.133898,-24.59586,3.688147
787.7,-104.1706,26.19546,271.2711,1.065743,-34.06284,4.684566
787.8,-99.18801,15.36264,266.4884,1.657723,-27.59218,9.233356
787.9,-33.07465,-12.36067,316.6453,5.08979,-6.729441,10.50248
788,-52.46399,9.0516,244.0675,2.021019,-20.26753,10.49725
788.1,-60.23411,17.39072,217.4754,1.059839,-26.6546,7.410082
788.2,-67.48878,7.2237,213.6885,2.842983,-28.86768,9.172449
788.3,-68.87671,10.60795,216.4066,2.191894,-27.95766,8.807641
788.4,-66.36114,10.29222,215.257,2.339328,-27.52403,9.488492
788.5,-66.5271,10.85723,213.3933,2.456355,-28.28115,8.858837
788.6,-66.20721,11.97735,213.4207,2.144434,-28.19506,8.694135
788.7,-66.14828,11.24945,213.642,2.231696,-28.06982,9.003778
788.8,-67.52506,11.49025,214.3596,2.133871,-28.17991,8.971782
788.9,-67.67193,10.82171,213.876,2.528393,-28.37152,8.93347
789,-66.79854,11.12439,213.296,2.285805,-28.09452,9.126693
789.1,-67.05308,11.59125,213.0168,2.304017,-28.06111,8.975733
789.2,-67.9494,11.83594,213.6528,2.163746,-28.41445,8.778171
789.3,-66.40266,11.91741,213.0472,2.230311,-27.90584,9.0445
789.4,-67.32799,11.73827,213.3619,2.282223,-28.25401,8.855492
789.5,-66.92499,11.77076,212.4485,2.363404,-27.9654,8.972026
789.6,-67.26237,11.74759,213.1261,2.265287,-28.20169,8.892664
789.7,-67.34785,12.36395,212.931,2.1495,-28.14052,8.903224
789.8,-40.75096,30.01234,163.5233,0.112956,-28.37027,7.724008
789.9,-23.99399,33.5906,134.3964,-0.079031,-28.34104,8.899703
790,-38.42641,23.1097,149.7349,1.712832,-25.2995,8.50805
790.1,-76.62365,5.599237,232.353,4.363735,-26.58465,9.725371
790.2,-102.9155,8.924612,285.4513,4.35255,-23.56603,8.97185
790.3,-108.776,5.9671,278.155,4.416086,-24.08351,7.993039
790.4,-58.04379,5.729875,241.3962,4.134354,-22.2448,9.45179
790.5,-41.4579,25.62137,212.0197,1.987303,-21.06,8.570541
790.6,-55.22096,12.02546,204.002,3.746433,-24.84869,9.888958
790.7,-68.52048,11.53484,209.228,3.972169,-25.65806,9.849298
790.8,-65.28764,13.47324,204.8234,3.290444,-26.27641,9.890656
790.9,-65.22371,15.97707,205.0135,2.987166,-27.04584,11.33184
791,-64.65874,23.5144,208.9579,1.976481,-25.5663,9.469868
791.1,-68.11407,16.48346,210.5155,2.425312,-25.49997,10.4358
791.2,-65.02576,9.541412,211.2072,2.879548,-25.94335,10.95053
791.3,-65.99258,18.54449,206.9385,2.373997,-25.51472,10.54684
791.4,-65.31712,17.5845,209.4129,2.210209,-25.06103,10.53059
791.5,-66.0768,16.62359,205.5641,2.559806,-25.85479,11.07731
791.6,-63.88196,19.06899,201.2417,2.094475,-26.77749,12.17558
791.7,-42.25345,9.862263,203.6835,3.064019,-21.83136,9.930043
791.8,-81.73283,15.26033,197.8098,2.351257,-28.1797,12.871
791.9,-60.40553,26.32486,203.1409,0.844739,-25.47581,9.69369
792,-55.77416,24.25319,207.1501,1.428331,-24.78321,10.61582
792.1,-13.5478,3.9614,285.4774,5.659103,-7.408721,19.01141
792.2,-97.43396,-58.50642,189.9999,55.30884,-36.0708,27.14218
792.3,-33.50896,23.15566,320.6513,20.03748,21.0626,23.4416
792.4,107.1708,-145.9068,94.26231,14.63954,-64.3252,30.01986
792.5,-63.33746,31.76926,199.7602,0.710351,-36.06075,5.795818
792.6,-69.04091,8.635238,178.0803,3.797761,-42.55057,13.04772
792.7,-87.51939,-21.75391,184.6295,6.389766,-39.40832,20.70935
792.8,-152.4687,-18.83892,184.1784,5.718647,-47.71299,17.09768
792.9,-141.4893,-17.89912,193.7885,5.207651,-46.63407,13.68349
793,-136.1284,-23.87036,161.3521,7.498427,-58.98917,16.69087
793.1,221.0187,36.06213,288.2315,-8.397964,5.531009,11.30279
793.2,0.300575,14.12025,149.263,4.380155,-33.84911,9.578261
793.3,24.473,16.89378,211.0454,2.754619,-12.318,13.59823
793.4,4.8088,41.63716,236.2946,0.629625,-15.68021,10.35352
793.5,-65.76571,76.8486,237.4301,-3.05719,-22.46978,5.895484
793.6,-103.56,40.45719,220.0625,0.256652,-28.04691,7.311066
793.7,-103.2618,13.96196,196.8754,2.977113,-30.85794,11.93225
793.8,-45.8199,15.22744,209.8878,2.643011,-21.90684,9.931764
793.9,-57.7812,14.81637,214.1562,3.030029,-22.37399,9.883113
794,-56.97335,-9.626163,222.4538,5.777433,-19.54603,21.5694
794.1,-63.72263,25.39112,205.1606,2.055102,-24.09714,10.55244
794.2,-55.38674,0.56475,217.4751,5.367302,-20.47541,17.80604
794.3,-65.71601,17.4484,204.2263,3.716395,-22.89833,14.40992
794.4,-80.00237,22.73408,205.8318,3.50964,-23.32402,11.07033
794.5,-73.6601,10.98604,209.8302,5.080148,-22.91677,13.76358
794.6,-56.97335,13.6804,213.4378,4.028577,-21.24032,11.48242
794.7,14.78125,27.84631,242.8248,-1.839368,-15.82884,40.53257
794.8,-140.0299,150.4493,117.1367,43.39138,-98.34672,28.19881
794.9,-145.0193,-51.99855,373.1058,25.39273,-17.69956,110.9067
795,-260.1348,69.12723,244.5689,-4.81373,-51.12427,29.24065
795.1,-56.49859,40.51319,190.1891,-3.103285,-27.86175,-8.304757
795.2,-68.74828,-20.54964,84.53863,4.493854,-67.37357,20.05602
795.3,-129.8414,-54.12328,224.7679,11.00675,-30.28098,24.31566
795.4,-147.174,-81.22578,200.2928,14.05603,-45.53197,31.23031
795.5,-137.2645,-71.71964,198.261,13.63009,-46.4224,25.01633
795.6,-112.1145,-0.402525,208.2457,5.477945,-34.22289,13.60126
795.7,-82.44363,14.71979,286.1486,6.925077,-29.41881,5.955911
795.8,-7.216988,-16.78265,344.4872,5.169566,-3.80029,10.83717
795.9,-46.1306,-18.4717,309.7908,5.196247,-15.11932,10.94042
796,-76.22715,11.13441,268.7539,1.963062,-21.28841,9.040241
796.1,-112.495,61.13963,196.5068,-2.234302,-33.32581,6.295627
796.2,-137.8859,74.99542,188.1957,-3.93801,-38.38115,4.748296
796.3,65.22942,54.56764,301.183,-0.81859,-6.018357,4.842072
796.4,-59.94188,15.75301,311.5508,6.798113,-18.50324,7.81666
796.5,-167.0245,14.65311,268.1984,6.722708,-30.40837,9.834738
796.6,-283.7025,18.36446,222.0094,7.15138,-50.68849,10.92634
796.7,-72.72423,23.54649,295.1072,6.973766,-16.51901,10.30226
796.8,-291.9272,6.105487,220.8901,7.594909,-43.81507,11.22495
796.9,-159.7384,12.75645,259.443,2.598883,-32.69519,10.30426
797,-67.90574,7.6699,297.6115,3.667749,-28.17725,4.497158
797.1,5.725187,11.58426,277.2177,3.108556,-23.8686,7.312113
797.2,-119.302,15.31624,263.0161,1.799752,-31.2398,8.409846
797.3,-62.10109,4.876762,293.5354,2.687725,-17.07104,8.728872
797.4,-24.4931,-20.65706,300.661,5.807998,-7.007843,12.90342
797.5,-72.60989,10.81385,211.2453,1.475374,-28.48071,10.91668
797.6,-73.1186,10.36483,212.1255,2.284015,-29.51424,8.635916
797.7,-70.53564,11.49394,209.7956,2.12186,-29.60899,8.599345
797.8,-66.01821,13.60704,211.0614,1.845792,-28.0174,8.57872
797.9,-68.24846,10.49016,212.1741,2.303081,-28.55321,9.152024
798,-70.41765,11.26322,213.465,2.294012,-28.6925,8.672692
798.1,-69.43629,11.02529,212.9633,2.092031,-28.51131,9.051794
798.2,-68.08502,11.35952,213.0806,2.097374,-28.27752,8.917022
798.3,-68.02792,11.46198,212.2048,2.19036,-28.49673,8.790054
798.4,-67.61536,10.82662,212.78,2.374547,-28.30709,8.856584
798.5,-67.02937,11.12029,212.8352,2.153324,-28.06929,8.979972
798.6,-67.65985,10.86079,213.3728,2.269687,-28.364,8.796906
798.7,-67.95265,11.0096,213.4543,2.144444,-28.27155,8.941798
798.8,-67.38116,10.97997,213.05,2.26778,-28.11441,8.977696
798.9,-68.14375,11.0373,213.619,2.249347,-28.3497,8.86863
799,-67.97337,12.65703,209.6218,2.213392,-28.21518,9.030863
799.1,-64.35785,29.45647,152.8222,0.096687,-32.46381,8.065454
799.2,-55.98949,32.28684,127.0498,-0.033755,-31.12218,8.754104
799.3,-58.64651,13.89128,123.9499,3.016497,-32.99899,9.259444
799.4,-64.28999,5.906525,218.211,4.520909,-24.12657,10.31762
799.5,-79.50552,-2.604425,300.3673,5.903619,-20.46001,8.923097
799.6,-82.64642,6.0832,289.0315,4.773824,-21.60274,9.100041
799.7,-64.77352,11.7691,255.7117,4.132507,-22.86852,8.995232
799.8,-48.40284,5.845525,217.1223,4.654357,-23.04802,8.963766
799.9,-51.51796,8.957462,206.8838,4.411031,-23.39681,9.781543
800,-59.38644,20.81155,207.7711,3.297856,-24.69203,6.663784
800.1,-64.99462,8.315525,206.8498,4.704585,-26.18511,9.585248
800.2,-68.82636,11.52374,208.1859,3.961497,-25.47031,9.368332
800.3,-63.60582,15.34425,209.222,2.881775,-25.24055,8.540135
800.4,-64.04946,19.59696,211.0319,2.500988,-25.97612,8.99302
800.5,-69.95626,16.96001,207.828,2.38792,-26.05296,9.334428
800.6,-66.03797,13.37299,208.0607,2.804831,-25.45616,9.903003
800.7,-64.10295,15.72843,211.4095,2.456845,-24.46664,9.878875
800.8,-64.55882,16.04474,213.4471,2.695999,-25.21498,10.01225
800.9,-67.93002,17.13909,212.1553,2.485854,-24.72962,9.913942
801,-68.48414,15.35759,207.2035,2.497313,-25.45918,9.864068
801.1,-74.17587,10.26908,209.8759,2.674598,-26.14178,9.926486
801.2,-84.0514,19.74644,209.3143,1.489281,-26.99834,9.841864
801.3,-72.02042,10.97248,214.47,2.502632,-26.25776,11.78865
801.4,-57.6375,14.04526,207.8427,2.02567,-24.30385,12.18552
801.5,-125.5714,-13.70556,183.3021,4.125948,-43.13413,11.38323
801.6,-131.0613,-157.6367,327.6371,57.60201,-26.37004,46.22157
801.7,-89.16535,106.0426,236.4415,-6.2615,-35.86338,-17.61941
801.8,-71.02325,-34.40849,226.389,8.000417,-27.01005,16.44614
801.9,-82.62866,-2.495512,184.3293,5.034366,-39.00026,10.51039
802,-58.11203,27.94966,185.5601,1.000168,-36.95856,4.524801
802.1,-102.6333,-8.732437,196.9327,4.433261,-37.84197,16.89112
802.2,-139.0779,-26.50206,224.1173,5.511283,-38.89399,11.17128
802.3,-159.9071,-27.03889,172.1081,6.322012,-54.39512,17.02116
802.4,-93.68517,20.01481,222.7701,0.43653,-26.29773,7.031059
802.5,-13.80866,-26.04025,214.9508,8.624239,-25.48797,13.74585
802.6,33.44896,20.29861,200.9002,2.031891,-9.975047,7.81716
802.7,25.8302,62.56205,214.0553,-2.100644,-15.47044,2.239944
802.8,-36.71537,62.02443,238.0569,-1.403424,-20.54974,4.475565
802.9,-95.02248,62.3159,226.8207,-1.421767,-28.0014,4.258975
803,-125.2234,21.17854,195.3228,2.053694,-33.6104,8.377967
803.1,-73.33051,12.97694,207.5299,2.384986,-25.88184,9.699496
803.2,-39.29475,11.92415,219.7164,2.284709,-20.44008,9.934183
803.3,-73.58842,18.45185,212.8604,1.850904,-25.6636,9.862589
803.4,-67.93662,13.54218,211.5804,3.212327,-25.2987,11.56862
803.5,-65.09865,19.75051,209.6055,2.747708,-23.74826,10.44493
803.6,-63.68641,12.61684,205.6747,3.362849,-25.53563,10.16842
803.7,-68.01271,40.50859,225.2336,-0.844455,-21.22472,3.669991
803.8,-94.59625,4.0016,208.4395,2.841926,-29.57287,10.50972
803.9,-56.92646,24.33004,213.7013,0.784737,-21.90403,5.906278
804,126.5166,42.40389,157.7714,2.525131,-8.731026,6.031872
804.1,-192.0186,-14.94244,177.7871,5.618986,-48.27357,39.92606
804.2,-142.6477,26.29051,183.9645,31.03598,-76.12356,61.64415
804.3,-96.5344,85.25311,210.547,-1.072887,-23.89309,-5.691384
804.4,-39.38451,-42.85235,252.3783,9.479618,-16.56048,20.7358
804.5,-87.43302,-11.2002,152.8945,4.52893,-48.64653,16.16506
804.6,-85.61316,3.993412,180.8148,3.509956,-43.60145,14.38427
804.7,-110.6714,-39.5613,164.3457,10.84649,-53.50916,17.0153
804.8,-133.2973,-37.72844,174.8142,10.37715,-49.0951,16.11948
804.9,-123.0333,-39.61655,195.761,10.22616,-43.37249,15.90053
805,41.55594,128.5058,402.7831,-8.701684,26.72283,20.19321
805.1,-59.75922,-19.88798,276.8445,2.840341,-24.39683,11.00821
805.2,-8.973413,-16.58671,333.4452,5.568014,-8.040443,13.6723
805.3,-49.28416,6.735437,273.1815,3.500655,-17.15997,9.721028
805.4,-89.33651,16.01284,252.5922,2.401405,-23.99245,8.466532
805.5,-126.115,53.055,202.6002,-0.667253,-34.40177,4.44544
805.6,-155.4787,87.26547,179.6234,-5.005001,-40.0979,3.09264
805.7,26.9332,57.85735,280.7537,-1.027582,-10.8971,6.094248
805.8,-13.6852,24.93234,321.941,5.145998,-10.10936,8.797788
805.9,-127.9792,4.828962,292.5067,7.206277,-23.35324,9.78929
806,-319.2403,17.85987,220.3811,7.190169,-49.7585,10.98127
806.1,-108.697,12.37241,289.4209,8.380316,-20.32232,7.80685
806.2,-264.1335,5.0192,240.6411,8.356202,-39.00705,10.91068
806.3,-190.5779,11.92774,285.3549,3.073608,-32.32614,11.13975
806.4,-84.11294,0.945675,307.637,4.075279,-29.37323,8.111255
806.5,37.73394,22.91296,275.3741,2.189101,-23.64823,4.403554
806.6,-99.57809,17.89715,255.6413,1.17779,-30.34546,8.627334
806.7,-74.53256,14.41875,276.4898,1.386579,-20.27169,9.62812
806.8,-17.31676,-13.47437,332.6991,4.928756,-2.972932,10.88101
806.9,-62.46754,19.69375,228.2586,0.262879,-23.83686,8.780152
807,-62.8697,10.52941,214.9225,1.840516,-27.60317,9.896009
807.1,-65.36846,11.94178,216.0059,2.074125,-28.57478,7.621534
807.2,-65.13892,9.191313,214.8067,2.244996,-27.94919,9.396836
807.3,-65.5239,10.04074,217.4916,2.324462,-27.59221,9.346344
807.4,-68.17088,9.160462,215.7005,2.526466,-28.46713,9.005935
807.5,-65.63635,10.50698,215.7188,2.088186,-28.145,9.086101
807.6,-64.90462,10.89252,215.0317,2.114695,-27.93113,8.964348
807.7,-65.83378,11.05685,213.8848,2.04664,-28.19353,9.095614
807.8,-66.51936,10.3529,214.7173,2.462733,-28.3747,8.915198
807.9,-65.73741,11.04796,214.4709,2.136082,-28.07195,9.303044
808,-66.59315,10.6276,215.0372,2.317577,-28.19831,9.002351
808.1,-57.77507,25.00556,175.6209,0.67632,-30.30638,7.875053
808.2,-47.54869,37.83661,134.6142,-0.828897,-30.50769,7.994596
808.3,-47.49259,28.71658,135.3464,0.687772,-29.42041,9.813603
808.4,-54.55416,19.84661,172.2834,2.191815,-26.59335,9.460386
808.5,-77.95995,13.14003,259.6965,3.711816,-22.36284,6.380503
808.6,-75.09518,8.090663,282.3628,4.722096,-22.34804,7.569836
808.7,-85.65271,4.1583,293.3121,4.922056,-19.73553,8.249379
808.8,-52.60078,9.688625,244.8611,4.000141,-20.87672,7.890466
808.9,-45.42891,25.78628,213.4561,2.475491,-22.15334,7.393062
809,-55.46576,12.69544,212.0907,3.855593,-24.20585,9.898376
809.1,-65.53887,10.33081,209.3904,4.223471,-25.31041,10.12405
809.2,-61.1726,16.83831,212.8598,3.243411,-23.35004,8.730883
809.3,-63.8922,11.93602,204.9188,3.442172,-26.06338,9.932701
809.4,-67.84761,14.50351,211.2278,2.888723,-25.24544,9.956582
809.5,-64.79175,14.40219,208.0191,2.616472,-25.68422,9.956852
809.6,-62.214,13.74181,210.1241,2.642842,-24.90077,9.914074
809.7,-59.92129,9.071463,208.3783,3.367538,-24.31789,13.15483
809.8,-61.31985,16.5048,210.6418,2.449337,-23.99999,9.930481
809.9,-64.34679,21.4096,211.4552,2.095527,-25.04147,10.42193
810,-63.18311,13.73474,207.8928,2.709678,-24.29257,11.0476
810.1,-62.29612,7.341225,214.3637,3.071135,-22.17577,13.7191
810.2,-76.87527,19.08397,200.8522,2.016775,-26.52536,9.919628
810.3,-67.32472,23.66789,218.6584,1.282086,-23.111,9.875223
810.4,-61.6072,16.92323,210.8817,1.777006,-24.88033,9.880246
810.5,-145.4866,2.290313,258.5006,3.370737,-22.57727,18.98152
810.6,118.2028,-210.648,-22.1753,85.23116,-83.02251,9.693167
810.7,-114.7563,107.7678,421.8911,17.02407,40.46641,3.547117
810.8,-156.9281,-298.7261,203.3561,37.27901,-45.06167,47.4598
810.9,-110.5202,57.6346,170.3724,-1.622841,-39.7494,-8.274283
811,-67.23616,16.96615,196.8115,2.708816,-34.73597,10.14001
811.1,-82.79226,-23.96593,192.5126,7.115386,-38.90044,22.89908
811.2,-149.8065,-38.81398,191.1509,7.325851,-48.72886,22.41804
811.3,-129.4589,-20.09995,180.9127,6.316924,-47.80568,17.11552
811.4,-130.6833,-10.56936,182.6408,6.633343,-55.78417,11.75908
811.5,-264.4583,-75.73017,284.3612,5.857565,21.93472,15.14111
811.6,-30.51668,-29.03532,151.3043,3.293678,-29.47905,9.507527
811.7,21.96056,5.011387,221.137,3.85304,-17.19053,12.94521
811.8,3.705525,31.75503,239.994,2.173048,-15.28308,10.08382
811.9,-62.55729,81.6852,230.7851,-3.329007,-23.00637,4.783787
812,-99.14887,42.93785,208.9173,0.749468,-29.4292,8.287455
812.1,-109.7194,10.42024,199.9698,3.352498,-32.13554,9.843372
812.2,-49.04295,17.09167,213.9653,1.866834,-22.14662,8.886296
812.3,-56.64746,17.9272,215.2953,1.79372,-23.55849,9.990614
812.4,-65.01956,15.28865,212.4314,3.007986,-25.66616,9.432381
812.5,-64.58523,16.2007,206.094,2.968249,-25.0838,10.52569
812.6,-67.83012,9.1734,209.5124,3.701328,-24.87643,10.98911
812.7,-76.84505,13.28623,205.7257,3.178499,-26.38669,11.49677
812.8,-72.57626,18.65351,204.6163,3.225924,-25.16315,10.45124
812.9,-75.47701,7.706088,206.983,4.178667,-26.53882,11.40844
813,-61.65959,11.54103,211.4975,3.396204,-24.78594,11.56274
813.1,-58.71184,-18.87617,191.8304,6.232289,-30.16018,2.958842
813.2,28.07529,-50.92221,213.248,31.5802,-66.85249,52.20616
813.3,-110.6984,62.11853,210.9989,-9.162626,-45.07312,7.025843
813.4,-19.42689,-30.78525,232.8126,8.102619,-14.34552,19.27684
813.5,-101.0481,12.56556,139.5182,2.816325,-62.7799,10.51008
813.6,-57.63624,29.5639,178.9111,1.311301,-40.80857,9.040479
813.7,-91.53511,-34.63241,185.0879,8.512956,-42.10661,18.91305
813.8,-141.7482,-60.82811,160.7497,11.84391,-57.17584,22.22798
813.9,-116.8497,-50.94572,195.6613,11.68016,-44.06812,21.47837
814,-78.9502,17.23656,213.3359,3.402667,-30.20773,7.974847
814.1,9.621363,21.87179,241.0863,4.508059,-10.18385,19.4696
814.2,-3.345325,-4.790062,327.3988,3.960191,-5.228859,10.23086
814.3,-36.9018,1.628825,320.276,3.431544,-12.91613,13.37622
814.4,-78.48909,-4.285287,255.6946,4.256504,-22.37398,13.44063
814.5,-119.5003,51.86642,205.6618,-0.695632,-33.42103,5.723971
814.6,-157.1161,72.28944,183.4068,-2.59377,-38.99315,3.809013
814.7,-40.09312,71.18161,243.7545,-2.656445,-21.56433,5.175198
814.8,18.64966,26.2076,310.9791,4.782132,-7.309144,9.697472
814.9,-104.2706,16.28967,284.7049,5.808494,-24.68077,9.824479
815,-209.7563,11.23191,262.3887,7.593757,-36.77401,11.73864
815.1,-179.3661,6.283088,270.4611,9.27144,-28.47709,9.599996
815.2,-67.51205,11.96684,304.6369,8.694141,-14.27529,10.28651
815.3,-226.1571,10.11833,253.2988,7.045235,-37.25723,11.03747
815.4,-172.907,9.608663,273.64,4.091176,-32.39337,11.08571
815.5,-94.43219,-8.453688,305.9872,5.573579,-26.53392,8.686238
815.6,-27.9581,20.0315,266.3637,2.435123,-28.12393,5.685168
815.7,-83.16557,22.31072,273.4452,1.300381,-31.8899,4.561572
815.8,-87.63303,22.16126,280.55,0.810191,-22.62899,6.464263
815.9,-36.01854,-4.381375,310.7307,3.699096,-8.827746,9.274106
816,-47.26228,8.6321,248.4057,1.850527,-18.53421,10.85882
816.1,-61.3116,17.46894,216.4395,0.973206,-27.11878,7.889112
